dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2017-01-10 17:00:00+01:00,Bilbao,282.02,281.15,283.15,1021,100,4,340,0.3,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09d
2017-01-10 18:00:00+01:00,Bilbao,281.5,280.15,283.15,1021,100,6,340,0.3,0.0,0.0,75,701,mist,mist,50d
2017-01-10 18:00:00+01:00,Bilbao,281.5,280.15,283.15,1021,100,6,340,0.3,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09d
2017-01-10 19:00:00+01:00,Bilbao,281.89,280.15,284.15,1021,93,5,330,0.3,0.0,0.0,75,701,mist,mist,50n
2017-01-10 20:00:00+01:00,Bilbao,282.5,281.15,284.15,1021,93,6,330,0.3,0.0,0.0,75,701,mist,mist,50n
2017-01-11 00:00:00+01:00,Bilbao,282.95,281.15,285.15,1022,93,4,330,0.9,0.0,0.0,75,701,mist,mist,50n
2017-01-11 05:00:00+01:00,Bilbao,282.95,281.15,285.15,1022,100,8,310,0.9,0.0,0.0,90,310,drizzle,light intensity drizzle rain,09n
2017-01-11 06:00:00+01:00,Bilbao,283.47,282.15,285.15,1023,100,9,310,0.9,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09n
2017-01-11 07:00:00+01:00,Bilbao,283.5,282.15,285.15,1023,100,8,310,0.9,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2017-01-11 09:00:00+01:00,Bilbao,283.5,282.15,285.15,1023,100,7,310,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09n
2017-01-11 10:00:00+01:00,Bilbao,284.5,283.15,286.15,1024,93,8,310,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2017-01-11 12:00:00+01:00,Bilbao,285.02,284.15,286.15,1025,100,7,310,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2017-01-11 15:00:00+01:00,Bilbao,285.6,285.15,286.15,1025,100,6,310,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2017-01-11 16:00:00+01:00,Bilbao,285.6,285.15,286.15,1025,100,5,320,0.3,0.0,0.0,90,741,fog,fog,50d
2017-01-11 16:00:00+01:00,Bilbao,285.6,285.15,286.15,1025,100,5,320,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2017-01-11 17:00:00+01:00,Bilbao,285.02,284.15,286.15,1025,100,5,320,0.3,0.0,0.0,90,741,fog,fog,50d
2017-01-11 17:00:00+01:00,Bilbao,285.02,284.15,286.15,1025,100,5,320,0.3,0.0,0.0,90,300,drizzle,light intensity drizzle,09d
2017-01-11 18:00:00+01:00,Bilbao,285.05,284.15,286.15,1025,93,4,320,0.3,0.0,0.0,90,741,fog,fog,50d
2017-01-12 03:00:00+01:00,Bilbao,282.4,280.15,285.15,1026,100,0,0,0.0,0.0,0.0,68,741,fog,fog,50n
2017-01-12 04:00:00+01:00,Bilbao,281.85,279.15,285.15,1026,93,0,0,0.0,0.0,0.0,68,741,fog,fog,50n
2017-01-12 05:00:00+01:00,Bilbao,280.85,278.15,284.15,1025,100,1,215,0.0,0.0,0.0,68,741,fog,fog,50n
2017-01-12 06:00:00+01:00,Bilbao,279.85,277.15,283.15,1024,100,1,0,0.0,0.0,0.0,75,741,fog,fog,50n
2017-01-13 05:00:00+01:00,Bilbao,279.85,277.15,283.15,1022,71,7,330,0.3,0.0,0.0,75,500,rain,light rain,10n
2017-01-13 23:00:00+01:00,Bilbao,275.84,273.15,279.15,1026,87,6,310,0.9,0.0,0.0,75,615,snow,light rain and snow,13n
2017-01-14 01:00:00+01:00,Bilbao,275.85,273.15,279.15,1027,87,0,0,0.3,0.0,0.0,75,615,snow,light rain and snow,13n
2017-01-14 23:00:00+01:00,Bilbao,278.39,276.15,281.15,1030,87,7,340,0.9,0.0,0.0,75,616,snow,rain and snow,13n
2017-01-15 04:00:00+01:00,Bilbao,278.84,276.15,282.15,1029,81,2,350,0.9,0.0,0.0,92,501,rain,moderate rain,10n
2017-01-16 04:00:00+01:00,Bilbao,281.4,279.15,284.15,1028,87,7,310,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-01-16 14:00:00+01:00,Bilbao,282.95,281.15,285.15,1027,87,6,320,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-01-16 15:00:00+01:00,Bilbao,283.5,282.15,285.15,1026,87,7,320,0.3,0.0,0.0,75,701,mist,mist,50d
2017-01-16 16:00:00+01:00,Bilbao,282.94,281.15,285.15,1026,87,6,320,0.3,0.0,0.0,75,701,mist,mist,50d
2017-01-16 17:00:00+01:00,Bilbao,282.5,281.15,284.15,1026,93,6,330,0.3,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09d
2017-01-16 18:00:00+01:00,Bilbao,282.47,281.15,284.15,1026,93,5,340,0.9,0.0,0.0,75,701,mist,mist,50d
2017-01-16 18:00:00+01:00,Bilbao,282.47,281.15,284.15,1026,93,5,340,0.9,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09d
2017-01-16 19:00:00+01:00,Bilbao,282.5,281.15,284.15,1026,93,6,340,0.9,0.0,0.0,75,701,mist,mist,50n
2017-01-16 20:00:00+01:00,Bilbao,282.5,281.15,284.15,1026,93,5,340,0.3,0.0,0.0,75,701,mist,mist,50n
2017-01-16 21:00:00+01:00,Bilbao,282.5,281.15,284.15,1026,93,5,340,0.9,0.0,0.0,75,701,mist,mist,50n
2017-01-16 22:00:00+01:00,Bilbao,282.46,281.15,284.15,1025,93,5,330,0.3,0.0,0.0,75,701,mist,mist,50n
2017-01-17 03:00:00+01:00,Bilbao,280.5,279.15,282.15,1025,87,4,60,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-01-17 04:00:00+01:00,Bilbao,279.05,278.15,280.15,1026,87,5,80,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-01-22 09:00:00+01:00,Bilbao,273.95,272.15,276.15,1022,93,1,287,0.0,0.0,0.0,40,701,mist,mist,50n
2017-02-07 09:00:00+01:00,Bilbao,282.5,281.15,284.15,1023,100,3,314,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-02-08 01:00:00+01:00,Bilbao,277.84,275.15,281.15,1025,81,4,280,0.9,0.0,0.0,75,521,rain,shower rain,09n
2017-02-08 03:00:00+01:00,Bilbao,277.85,275.15,281.15,1026,75,7,320,0.3,0.0,0.0,40,520,rain,light intensity shower rain,09n
2017-02-08 04:00:00+01:00,Bilbao,277.84,275.15,281.15,1026,81,6,290,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-02-08 05:00:00+01:00,Bilbao,278.85,276.15,282.15,1026,70,6,320,0.9,0.0,0.0,92,521,rain,shower rain,09n
2017-02-09 12:00:00+01:00,Bilbao,278.29,275.15,282.15,1020,81,4,110,0.0,0.0,0.0,0,701,mist,mist,50d
2017-02-11 18:00:00+01:00,Bilbao,280.5,279.15,282.15,1013,93,2,100,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-02-11 19:00:00+01:00,Bilbao,279.95,278.15,282.15,1013,87,2,100,0.3,0.0,0.0,75,301,drizzle,drizzle,09d
2017-02-22 09:00:00+01:00,Bilbao,278.61,278.15,279.15,1023,93,1,110,0.0,0.0,0.0,40,741,fog,fog,50d
2017-02-24 05:00:00+01:00,Bilbao,280.15,280.15,280.15,1017,100,1,339,0.0,0.0,0.0,90,701,mist,mist,50n
2017-02-24 11:00:00+01:00,Bilbao,282.17,281.15,283.15,1020,75,3,10,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-03-07 10:00:00+01:00,Bilbao,281.5,280.15,283.15,1026,93,0,0,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-03-07 19:00:00+01:00,Bilbao,286.6,286.15,287.15,1028,87,5,310,0.0,0.0,0.0,90,301,drizzle,drizzle,09d
2017-03-09 02:00:00+01:00,Bilbao,283.94,282.15,286.15,1028,87,1,90,0.0,0.0,0.0,20,741,fog,fog,50n
2017-03-09 03:00:00+01:00,Bilbao,283.94,282.15,286.15,1027,87,0,0,0.0,0.0,0.0,32,741,fog,fog,50n
2017-03-09 04:00:00+01:00,Bilbao,283.38,281.15,286.15,1027,87,1,0,0.0,0.0,0.0,32,741,fog,fog,50n
2017-03-09 05:00:00+01:00,Bilbao,283.39,281.15,286.15,1027,87,1,110,0.0,0.0,0.0,32,741,fog,fog,50n
2017-03-10 08:00:00+01:00,Bilbao,277.73,274.15,282.15,1022,100,2,80,0.0,0.0,0.0,20,741,fog,fog,50n
2017-03-12 10:00:00+01:00,Bilbao,284.15,284.15,284.15,1020,93,1,230,0.3,0.0,0.0,75,701,mist,mist,50d
2017-03-12 11:00:00+01:00,Bilbao,284.15,284.15,284.15,1020,100,1,230,0.3,0.0,0.0,75,701,mist,mist,50d
2017-03-12 12:00:00+01:00,Bilbao,284.61,284.15,285.15,1021,81,10,310,0.9,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-03-12 14:00:00+01:00,Bilbao,283.52,282.15,285.15,1021,81,10,310,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-03-13 00:00:00+01:00,Bilbao,281.43,279.15,284.15,1025,71,7,330,0.3,0.0,0.0,40,500,rain,light rain,10n
2017-03-13 02:00:00+01:00,Bilbao,281.44,279.15,284.15,1025,76,6,330,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-03-13 03:00:00+01:00,Bilbao,281.44,279.15,284.15,1025,71,6,330,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-03-13 19:00:00+01:00,Bilbao,282.43,281.15,284.15,1031,93,2,340,0.3,0.0,0.0,75,701,mist,mist,50n
2017-03-13 20:00:00+01:00,Bilbao,282.52,281.15,284.15,1032,93,3,350,0.3,0.0,0.0,75,701,mist,mist,50n
2017-03-16 02:00:00+01:00,Bilbao,278.89,276.15,282.15,1023,100,3,140,0.0,0.0,0.0,0,741,fog,fog,50n
2017-03-16 03:00:00+01:00,Bilbao,277.89,275.15,281.15,1022,100,2,120,0.0,0.0,0.0,0,741,fog,fog,50n
2017-03-16 04:00:00+01:00,Bilbao,277.89,275.15,281.15,1022,100,4,120,0.0,0.0,0.0,0,741,fog,fog,50n
2017-03-22 05:00:00+01:00,Bilbao,275.54,273.15,279.15,1012,93,0,0,0.0,0.0,0.0,0,741,fog,fog,50n
2017-03-25 07:00:00+01:00,Bilbao,278.92,277.15,281.15,1013,100,1,0,0.9,0.0,0.0,75,701,mist,mist,50n
2017-03-25 08:00:00+01:00,Bilbao,278.4,276.15,281.15,1013,100,1,300,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-25 09:00:00+01:00,Bilbao,277.85,275.15,281.15,1012,100,4,300,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-25 10:00:00+01:00,Bilbao,277.85,275.15,281.15,1012,93,4,270,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-25 11:00:00+01:00,Bilbao,278.4,276.15,281.15,1011,100,1,0,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-25 12:00:00+01:00,Bilbao,278.4,276.15,281.15,1011,100,2,260,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-25 13:00:00+01:00,Bilbao,278.95,277.15,281.15,1011,93,2,270,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-25 14:00:00+01:00,Bilbao,279.5,278.15,281.15,1011,93,2,260,0.9,0.0,0.0,75,701,mist,mist,50d
2017-03-31 11:00:00+02:00,Bilbao,286.05,285.15,287.15,1019,93,1,100,0.3,0.0,0.0,40,211,thunderstorm,proximity thunderstorm,11d
2017-04-02 03:00:00+02:00,Bilbao,281.84,279.15,285.15,1023,87,2,320,0.3,0.0,0.0,92,500,rain,light rain,10n
2017-04-05 00:00:00+02:00,Bilbao,283.05,282.15,284.15,1028,100,4,320,0.0,0.0,0.0,90,701,mist,mist,50n
2017-04-05 01:00:00+02:00,Bilbao,283.05,282.15,284.15,1028,100,1,0,0.3,0.0,0.0,92,300,drizzle,light intensity drizzle,09n
2017-04-05 03:00:00+02:00,Bilbao,282.5,281.15,284.15,1027,87,0,0,0.0,0.0,0.0,92,300,drizzle,light intensity drizzle,09n
2017-04-05 06:00:00+02:00,Bilbao,281.5,280.15,283.15,1026,93,2,325,0.3,0.0,0.0,75,301,drizzle,drizzle,09n
2017-04-05 08:00:00+02:00,Bilbao,281.5,280.15,283.15,1026,93,2,334,0.9,0.0,0.0,75,301,drizzle,drizzle,09n
2017-04-05 09:00:00+02:00,Bilbao,282.4,280.15,285.15,1026,93,2,0,0.3,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-04-06 01:00:00+02:00,Bilbao,283.52,282.15,285.15,1028,93,2,320,0.0,0.0,0.0,92,300,drizzle,light intensity drizzle,09n
2017-04-12 10:00:00+02:00,Bilbao,280.33,278.15,283.15,1023,93,1,110,0.0,0.0,0.0,40,701,mist,mist,50d
2017-04-12 11:00:00+02:00,Bilbao,282.35,279.15,287.15,1023,76,1,177,0.0,0.0,0.0,20,741,fog,fog,50d
2017-05-03 10:00:00+02:00,Bilbao,283.95,282.15,286.15,1018,87,2,130,0.0,0.0,0.0,75,741,fog,fog,50d
2017-05-03 11:00:00+02:00,Bilbao,284.39,282.15,287.15,1018,82,1,57,0.0,0.0,0.0,20,741,fog,fog,50d
2017-05-04 04:00:00+02:00,Bilbao,283.15,281.15,286.15,1013,87,1,136,0.0,0.0,0.0,64,741,fog,fog,50n
2017-05-04 05:00:00+02:00,Bilbao,282.98,281.15,285.15,1013,87,1,0,0.0,0.0,0.0,40,741,fog,fog,50n
2017-05-04 10:00:00+02:00,Bilbao,284.95,283.15,287.15,1012,82,0,0,0.0,0.0,0.0,0,701,mist,mist,50d
2017-05-05 20:00:00+02:00,Bilbao,288.05,287.15,289.15,1008,87,3,223,0.9,0.0,0.0,75,521,rain,shower rain,09d
2017-05-12 20:00:00+02:00,Bilbao,290.7,290.15,291.15,1005,88,0,0,0.3,0.0,0.0,40,211,thunderstorm,thunderstorm,11d
2017-05-18 07:00:00+02:00,Bilbao,285.05,284.15,286.15,1017,100,5,320,0.9,0.0,0.0,75,701,mist,mist,50n
2017-05-18 09:00:00+02:00,Bilbao,284.05,283.15,285.15,1018,93,6,320,0.9,0.0,0.0,75,701,mist,mist,50d
2017-05-20 07:00:00+02:00,Bilbao,279.76,276.15,284.15,1024,93,1,0,0.3,0.0,0.0,75,701,mist,mist,50n
2017-05-20 08:00:00+02:00,Bilbao,279.76,276.15,284.15,1025,93,1,150,0.3,0.0,0.0,75,701,mist,mist,50d
2017-05-26 20:00:00+02:00,Bilbao,293.41,291.15,295.15,1015,88,7,320,0.9,0.0,0.0,75,521,rain,shower rain,09d
2017-05-26 21:00:00+02:00,Bilbao,291.15,291.15,291.15,1017,88,3,330,0.9,0.0,0.0,75,521,rain,shower rain,09d
2017-05-26 22:00:00+02:00,Bilbao,290.09,289.15,291.15,1016,82,0,0,3.0,0.0,0.0,75,211,thunderstorm,thunderstorm,11d
2017-05-27 07:00:00+02:00,Bilbao,286.5,285.15,288.15,1015,100,1,99,0.0,0.0,0.0,40,741,fog,fog,50n
2017-05-27 08:00:00+02:00,Bilbao,286.5,285.15,288.15,1016,100,1,0,0.0,0.0,0.0,40,741,fog,fog,50d
2017-05-27 09:00:00+02:00,Bilbao,288.5,287.15,290.15,1016,93,0,0,0.0,0.0,0.0,40,741,fog,fog,50d
2017-05-30 08:00:00+02:00,Bilbao,288.6,288.15,289.15,1019,100,1,345,0.0,0.0,0.0,75,701,mist,mist,50d
2017-05-30 09:00:00+02:00,Bilbao,288.05,287.15,289.15,1019,100,1,345,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-06-01 05:00:00+02:00,Bilbao,288.6,288.15,289.15,1019,100,1,0,0.0,0.0,0.0,56,741,fog,fog,50n
2017-06-01 06:00:00+02:00,Bilbao,288.6,288.15,289.15,1019,93,1,0,0.0,0.0,0.0,0,741,fog,fog,50n
2017-06-01 10:00:00+02:00,Bilbao,290.95,289.15,293.15,1019,82,1,120,0.0,0.0,0.0,20,701,mist,mist,50d
2017-06-02 07:00:00+02:00,Bilbao,290.6,290.15,291.15,1018,93,1,272,0.9,0.0,0.0,75,211,thunderstorm,proximity thunderstorm,11n
2017-06-02 20:00:00+02:00,Bilbao,289.6,289.15,290.15,1020,93,3,310,0.0,0.0,0.0,75,201,thunderstorm,thunderstorm with rain,11d
2017-06-03 07:00:00+02:00,Bilbao,287.58,287.15,288.15,1018,100,1,0,0.3,0.0,0.0,75,200,thunderstorm,thunderstorm with light rain,11d
2017-06-03 18:00:00+02:00,Bilbao,288.25,287.15,289.15,1022,100,8,310,0.9,0.0,0.0,75,501,rain,moderate rain,10d
2017-06-03 19:00:00+02:00,Bilbao,287.15,287.15,287.15,1022,100,6,300,0.3,0.0,0.0,90,500,rain,light rain,10d
2017-06-04 16:00:00+02:00,Bilbao,286.5,285.15,288.15,1021,93,2,320,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-06-04 17:00:00+02:00,Bilbao,286.05,285.15,287.15,1021,93,1,310,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-06-04 18:00:00+02:00,Bilbao,286.05,285.15,287.15,1021,93,1,0,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-06-04 19:00:00+02:00,Bilbao,286.05,285.15,287.15,1021,93,1,0,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-06-04 21:00:00+02:00,Bilbao,286.05,285.15,287.15,1022,93,1,330,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-06-06 07:00:00+02:00,Bilbao,288.15,288.15,288.15,1015,93,7,320,0.0,0.0,0.0,75,701,mist,mist,50n
2017-06-09 00:00:00+02:00,Bilbao,288.02,287.15,289.15,1016,93,3,0,0.3,0.0,0.0,75,520,rain,light intensity shower rain,09n
2017-06-14 04:00:00+02:00,Bilbao,289.95,288.15,292.15,1013,93,2,180,0.3,0.0,0.0,40,520,rain,light intensity shower rain,09n
2017-06-17 07:00:00+02:00,Bilbao,285.95,284.15,288.15,1023,93,0,166,0.0,0.0,0.0,75,741,fog,fog,50n
2017-06-19 21:00:00+02:00,Bilbao,293.85,291.15,297.15,1017,78,3,280,3.0,0.0,0.0,20,522,rain,heavy intensity shower rain,09d
2017-06-19 22:00:00+02:00,Bilbao,295.4,293.15,298.15,1018,73,3,100,0.3,0.0,0.0,20,520,rain,light intensity shower rain,09d
2017-06-19 23:00:00+02:00,Bilbao,295.31,292.15,299.15,1018,57,4,210,0.3,0.0,0.0,20,520,rain,light intensity shower rain,09n
2017-06-20 00:00:00+02:00,Bilbao,295.2,292.15,299.15,1017,57,6,0,0.3,0.0,0.0,20,520,rain,light intensity shower rain,09n
2017-06-23 08:00:00+02:00,Bilbao,291.05,290.15,292.15,1023,93,1,80,0.0,0.0,0.0,75,701,mist,mist,50d
2017-06-23 09:00:00+02:00,Bilbao,290.6,290.15,291.15,1024,100,0,0,0.0,0.0,0.0,75,701,mist,mist,50d
2017-06-23 22:00:00+02:00,Bilbao,291.6,291.15,292.15,1024,93,1,310,0.0,0.0,0.0,75,701,mist,mist,50d
2017-06-24 01:00:00+02:00,Bilbao,290.6,290.15,291.15,1025,100,0,0,0.3,0.0,0.0,75,701,mist,mist,50n
2017-06-24 09:00:00+02:00,Bilbao,290.5,289.15,292.15,1023,93,1,18,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-06-24 12:00:00+02:00,Bilbao,292.15,292.15,292.15,1023,93,1,8,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-06-24 16:00:00+02:00,Bilbao,293.25,292.15,294.15,1022,100,0,0,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-06-25 22:00:00+02:00,Bilbao,293.05,292.15,294.15,1015,83,0,0,0.9,0.0,0.0,75,521,rain,shower rain,09d
2017-06-27 16:00:00+02:00,Bilbao,291.6,291.15,292.15,1010,93,3,330,0.3,0.0,0.0,75,200,thunderstorm,thunderstorm with light rain,11d
2017-06-28 02:00:00+02:00,Bilbao,289.5,288.15,291.15,1010,93,1,170,0.9,0.0,0.0,88,201,thunderstorm,thunderstorm with rain,11n
2017-07-01 08:00:00+02:00,Bilbao,284.45,283.15,286.15,1024,100,4,320,0.9,0.0,0.0,75,701,mist,mist,50d
2017-07-01 10:00:00+02:00,Bilbao,285.5,284.15,287.15,1025,93,4,340,3.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-07-08 03:00:00+02:00,Bilbao,291.6,291.15,292.15,1020,100,1,360,0.3,0.0,0.0,80,500,rain,light rain,10n
2017-07-09 19:00:00+02:00,Bilbao,295.25,294.15,296.15,1015,77,5,340,0.3,0.0,0.0,75,520,rain,light intensity shower rain,09d
2017-07-10 08:00:00+02:00,Bilbao,290.05,289.15,291.15,1016,100,0,257,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-07-10 09:00:00+02:00,Bilbao,290.05,289.15,291.15,1016,100,1,330,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-07-10 10:00:00+02:00,Bilbao,290.05,289.15,291.15,1017,100,1,297,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-07-18 18:00:00+02:00,Bilbao,298.92,296.15,301.15,1009,83,5,320,0.9,0.0,0.0,75,521,rain,shower rain,09d
2017-07-18 20:00:00+02:00,Bilbao,294.15,294.15,294.15,1011,94,3,320,0.3,0.0,0.0,75,520,rain,light intensity shower rain,09d
2017-07-18 22:00:00+02:00,Bilbao,293.62,293.15,294.15,1011,94,3,340,0.9,0.0,0.0,75,521,rain,shower rain,09d
2017-07-20 08:00:00+02:00,Bilbao,289.58,289.15,290.15,1018,100,2,290,0.0,0.0,0.0,75,701,mist,mist,50d
2017-07-20 11:00:00+02:00,Bilbao,290.15,290.15,290.15,1019,93,3,340,0.0,0.0,0.0,75,701,mist,mist,50d
2017-07-21 11:00:00+02:00,Bilbao,289.6,289.15,290.15,1015,93,1,358,0.0,0.0,0.0,75,701,mist,mist,50d
2017-07-24 06:00:00+02:00,Bilbao,290.49,289.15,292.15,1021,100,4,310,0.3,0.0,0.0,75,500,rain,light rain,10n
2017-07-31 12:00:00+02:00,Bilbao,292.15,292.15,292.15,1013,100,1,310,0.3,0.0,0.0,75,701,mist,mist,50d
2017-07-31 13:00:00+02:00,Bilbao,292.15,292.15,292.15,1013,100,1,280,0.3,0.0,0.0,75,701,mist,mist,50d
2017-07-31 16:00:00+02:00,Bilbao,293.89,292.15,295.15,1013,100,1,300,0.0,0.0,0.0,75,701,mist,mist,50d
2017-07-31 17:00:00+02:00,Bilbao,293.81,292.15,295.15,1013,93,2,20,0.0,0.0,0.0,75,701,mist,mist,50d
2017-07-31 18:00:00+02:00,Bilbao,293.38,292.15,294.15,1013,93,3,340,0.0,0.0,0.0,75,701,mist,mist,50d
2017-08-05 08:00:00+02:00,Bilbao,293.6,293.15,294.15,1019,94,2,360,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-08-05 09:00:00+02:00,Bilbao,293.7,293.15,294.15,1020,100,3,360,0.0,0.0,0.0,75,301,drizzle,drizzle,09d
2017-08-05 10:00:00+02:00,Bilbao,293.65,293.15,294.15,1021,77,2,10,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-08-05 11:00:00+02:00,Bilbao,293.75,293.15,294.15,1022,94,1,340,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2017-08-05 13:00:00+02:00,Bilbao,293.7,293.15,294.15,1022,94,2,310,0.0,0.0,0.0,75,301,drizzle,drizzle,09d
2017-08-05 22:00:00+02:00,Bilbao,290.09,289.15,291.15,1024,100,0,0,0.0,0.0,0.0,75,301,drizzle,drizzle,09n
2017-08-05 23:00:00+02:00,Bilbao,290.04,289.15,291.15,1024,100,1,0,0.0,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09n
2017-08-10 14:00:00+02:00,Bilbao,289.7,289.15,290.15,1027,93,2,280,0.9,0.0,0.0,75,701,mist,mist,50d
2017-08-14 09:00:00+02:00,Bilbao,289.04,288.15,290.15,1013,93,2,120,0.0,0.0,0.0,0,701,mist,mist,50d
2017-08-24 07:00:00+02:00,Bilbao,291.6,291.15,292.15,1016,100,0,0,0.0,0.0,0.0,75,701,mist,mist,50n
2017-08-28 11:00:00+02:00,Bilbao,293.38,291.15,296.15,1016,73,1,0,0.3,0.0,0.0,0,520,rain,light intensity shower rain,09d
2017-08-28 12:00:00+02:00,Bilbao,293.82,291.15,297.15,1015,69,2,0,0.3,0.0,0.0,20,520,rain,light intensity shower rain,09d
2017-08-30 19:00:00+02:00,Bilbao,293.26,292.15,294.15,1016,93,5,320,0.3,0.0,0.0,75,211,thunderstorm,thunderstorm,11d
2017-09-06 06:00:00+02:00,Bilbao,288.93,287.15,291.15,1026,100,1,348,0.0,0.0,0.0,75,701,mist,mist,50n
2017-09-06 07:00:00+02:00,Bilbao,289.38,288.15,291.15,1026,100,0,0,0.3,0.0,0.0,75,701,mist,mist,50n
2017-09-06 07:00:00+02:00,Bilbao,289.38,288.15,291.15,1026,100,0,0,0.3,0.0,0.0,75,500,rain,light rain,10n
2017-09-06 08:00:00+02:00,Bilbao,289.93,288.15,292.15,1026,93,3,360,0.3,0.0,0.0,75,701,mist,mist,50n
2017-09-06 08:00:00+02:00,Bilbao,289.93,288.15,292.15,1026,93,3,360,0.3,0.0,0.0,75,500,rain,light rain,10n
2017-09-06 09:00:00+02:00,Bilbao,290.04,289.15,291.15,1027,100,1,310,0.3,0.0,0.0,75,701,mist,mist,50d
2017-09-06 09:00:00+02:00,Bilbao,290.04,289.15,291.15,1027,100,1,310,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-09-06 10:00:00+02:00,Bilbao,290.04,289.15,291.15,1027,100,0,0,0.0,0.0,0.0,75,701,mist,mist,50d
2017-09-06 11:00:00+02:00,Bilbao,290.6,290.15,291.15,1027,100,1,300,0.0,0.0,0.0,75,701,mist,mist,50d
2017-09-10 23:00:00+02:00,Bilbao,288.49,287.15,290.15,1014,88,0,0,0.3,0.0,0.0,75,301,drizzle,drizzle,09n
2017-09-11 23:00:00+02:00,Bilbao,288.59,288.15,289.15,1017,93,6,310,0.9,0.0,0.0,75,701,mist,mist,50n
2017-09-18 20:00:00+02:00,Bilbao,288.04,287.15,289.15,1022,93,1,290,0.3,0.0,0.0,75,500,rain,light rain,10d
2017-09-22 05:00:00+02:00,Bilbao,287.75,286.15,290.15,1021,100,1,0,0.3,0.0,0.0,75,701,mist,mist,50n
2017-09-22 06:00:00+02:00,Bilbao,288.49,287.15,290.15,1021,100,1,0,0.3,0.0,0.0,75,701,mist,mist,50n
2017-09-22 07:00:00+02:00,Bilbao,288.49,287.15,290.15,1021,93,0,300,0.3,0.0,0.0,75,701,mist,mist,50n
2017-09-22 09:00:00+02:00,Bilbao,288.58,288.15,289.15,1022,100,2,310,0.3,0.0,0.0,75,701,mist,mist,50d
2017-09-22 12:00:00+02:00,Bilbao,289.15,289.15,289.15,1023,93,1,317,0.3,0.0,0.0,75,701,mist,mist,50d
2017-09-23 02:00:00+02:00,Bilbao,284.83,282.15,288.15,1021,100,1,0,0.0,0.0,0.0,90,741,fog,fog,50n
2017-09-23 03:00:00+02:00,Bilbao,284.27,281.15,288.15,1021,100,1,0,0.0,0.0,0.0,90,741,fog,fog,50n
2017-09-23 04:00:00+02:00,Bilbao,284.83,282.15,288.15,1020,100,1,110,0.0,0.0,0.0,90,741,fog,fog,50n
2017-09-30 02:00:00+02:00,Bilbao,288.38,286.15,291.15,1022,93,0,234,0.0,0.0,0.0,32,802,clouds,scattered clouds,03n
